source,target,amount,timestamp
310,1590,111.0,2025-12-29T11:05:15.598655
310,1695,4379.0,2025-12-29T11:05:15.598655
89,69,1124.0,2025-12-29T11:05:15.598655
89,1003,1066.0,2025-12-29T11:05:15.598655
163,35,3692.0,2025-12-29T11:05:15.598655
163,92,3243.0,2025-12-29T11:05:15.598655
163,421,4128.0,2025-12-29T11:05:15.598655
163,599,4483.0,2025-12-29T11:05:15.598655
163,1106,3264.0,2025-12-29T11:05:15.598655
163,1217,2618.0,2025-12-29T11:05:15.598655
163,1368,2328.0,2025-12-29T11:05:15.598655
163,1439,4008.0,2025-12-29T11:05:15.598655
163,1851,413.0,2025-12-29T11:05:15.598655
163,1856,702.0,2025-12-29T11:05:15.598655
333,35,2639.0,2025-12-29T11:05:15.598655
333,61,3664.0,2025-12-29T11:05:15.598655
333,420,4291.0,2025-12-29T11:05:15.598655
333,491,2841.0,2025-12-29T11:05:15.598655
333,1181,4787.0,2025-12-29T11:05:15.598655
415,35,3392.0,2025-12-29T11:05:15.598655
415,529,2868.0,2025-12-29T11:05:15.598655
415,746,4196.0,2025-12-29T11:05:15.598655
528,35,1807.0,2025-12-29T11:05:15.598655
528,1253,1059.0,2025-12-29T11:05:15.598655
528,1405,3455.0,2025-12-29T11:05:15.598655
603,35,663.0,2025-12-29T11:05:15.598655
603,469,4782.0,2025-12-29T11:05:15.598655
644,1755,1825.0,2025-12-29T11:05:15.598655
761,35,4152.0,2025-12-29T11:05:15.598655
761,290,2412.0,2025-12-29T11:05:15.598655
761,796,3863.0,2025-12-29T11:05:15.598655
761,1064,2018.0,2025-12-29T11:05:15.598655
761,1369,3324.0,2025-12-29T11:05:15.598655
761,1511,3124.0,2025-12-29T11:05:15.598655
761,1910,3053.0,2025-12-29T11:05:15.598655
837,1504,286.0,2025-12-29T11:05:15.598655
837,1518,3722.0,2025-12-29T11:05:15.598655
1005,74,4250.0,2025-12-29T11:05:15.598655
1005,1544,1479.0,2025-12-29T11:05:15.598655
1191,859,235.0,2025-12-29T11:05:15.598655
1451,1876,4667.0,2025-12-29T11:05:15.598655
1669,35,4810.0,2025-12-29T11:05:15.598655
1669,1159,1112.0,2025-12-29T11:05:15.598655
1919,43,3758.0,2025-12-29T11:05:15.598655
1969,35,4758.0,2025-12-29T11:05:15.598655
1969,197,3432.0,2025-12-29T11:05:15.598655
1969,209,742.0,2025-12-29T11:05:15.598655
259,37,2330.0,2025-12-29T11:05:15.598655
430,82,848.0,2025-12-29T11:05:15.598655
469,547,2534.0,2025-12-29T11:05:15.598655
469,653,3097.0,2025-12-29T11:05:15.598655
469,910,216.0,2025-12-29T11:05:15.598655
513,37,921.0,2025-12-29T11:05:15.598655
513,442,3509.0,2025-12-29T11:05:15.598655
513,992,4935.0,2025-12-29T11:05:15.598655
1719,37,100.0,2025-12-29T11:05:15.598655
1719,1964,4697.0,2025-12-29T11:05:15.598655
533,38,138.0,2025-12-29T11:05:15.598655
543,38,4336.0,2025-12-29T11:05:15.598655
543,159,4458.0,2025-12-29T11:05:15.598655
578,38,1128.0,2025-12-29T11:05:15.598655
1469,1162,3312.0,2025-12-29T11:05:15.598655
70,129,3014.0,2025-12-29T11:05:15.598655
70,455,2276.0,2025-12-29T11:05:15.598655
222,65,4085.0,2025-12-29T11:05:15.598655
222,259,4626.0,2025-12-29T11:05:15.598655
222,773,4158.0,2025-12-29T11:05:15.598655
292,39,1148.0,2025-12-29T11:05:15.598655
450,205,1102.0,2025-12-29T11:05:15.598655
450,536,2843.0,2025-12-29T11:05:15.598655
450,1277,2659.0,2025-12-29T11:05:15.598655
450,1919,4281.0,2025-12-29T11:05:15.598655
525,206,4915.0,2025-12-29T11:05:15.598655
759,144,3305.0,2025-12-29T11:05:15.598655
867,905,131.0,2025-12-29T11:05:15.598655
361,481,4229.0,2025-12-29T11:05:15.598655
361,801,4963.0,2025-12-29T11:05:15.598655
361,1289,3243.0,2025-12-29T11:05:15.598655
361,1874,1076.0,2025-12-29T11:05:15.598655
846,40,4371.0,2025-12-29T11:05:15.598655
846,1415,2817.0,2025-12-29T11:05:15.598655
846,1710,3199.0,2025-12-29T11:05:15.598655
913,40,806.0,2025-12-29T11:05:15.598655
913,1079,4146.0,2025-12-29T11:05:15.598655
1190,40,1991.0,2025-12-29T11:05:15.598655
1190,233,1134.0,2025-12-29T11:05:15.598655
1190,1584,2240.0,2025-12-29T11:05:15.598655
1190,1941,1190.0,2025-12-29T11:05:15.598655
144,386,802.0,2025-12-29T11:05:15.598655
183,41,2310.0,2025-12-29T11:05:15.598655
213,193,2416.0,2025-12-29T11:05:15.598655
974,41,3401.0,2025-12-29T11:05:15.598655
974,273,3988.0,2025-12-29T11:05:15.598655
974,1755,1030.0,2025-12-29T11:05:15.598655
1789,643,3485.0,2025-12-29T11:05:15.598655
1789,1105,1667.0,2025-12-29T11:05:15.598655
223,42,4546.0,2025-12-29T11:05:15.598655
508,377,2046.0,2025-12-29T11:05:15.598655
508,1325,2173.0,2025-12-29T11:05:15.598655
674,1894,2787.0,2025-12-29T11:05:15.598655
674,860,354.0,2025-12-29T11:05:15.598655
738,42,2705.0,2025-12-29T11:05:15.598655
738,495,1280.0,2025-12-29T11:05:15.598655
882,375,2149.0,2025-12-29T11:05:15.598655
882,1181,308.0,2025-12-29T11:05:15.598655
214,62,3240.0,2025-12-29T11:05:15.598655
214,313,3288.0,2025-12-29T11:05:15.598655
283,43,3161.0,2025-12-29T11:05:15.598655
283,415,2704.0,2025-12-29T11:05:15.598655
283,704,4992.0,2025-12-29T11:05:15.598655
283,1230,4415.0,2025-12-29T11:05:15.598655
283,1416,2755.0,2025-12-29T11:05:15.598655
283,1755,2896.0,2025-12-29T11:05:15.598655
309,43,637.0,2025-12-29T11:05:15.598655
309,111,2681.0,2025-12-29T11:05:15.598655
340,43,2392.0,2025-12-29T11:05:15.598655
340,48,3149.0,2025-12-29T11:05:15.598655
340,369,960.0,2025-12-29T11:05:15.598655
340,662,987.0,2025-12-29T11:05:15.598655
340,1773,719.0,2025-12-29T11:05:15.598655
348,793,2542.0,2025-12-29T11:05:15.598655
348,1158,1872.0,2025-12-29T11:05:15.598655
348,1888,3632.0,2025-12-29T11:05:15.598655
471,48,1155.0,2025-12-29T11:05:15.598655
471,821,4746.0,2025-12-29T11:05:15.598655
610,43,3919.0,2025-12-29T11:05:15.598655
610,49,3915.0,2025-12-29T11:05:15.598655
646,43,683.0,2025-12-29T11:05:15.598655
646,50,1304.0,2025-12-29T11:05:15.598655
850,43,356.0,2025-12-29T11:05:15.598655
850,631,4095.0,2025-12-29T11:05:15.598655
1283,508,4246.0,2025-12-29T11:05:15.598655
1606,704,3136.0,2025-12-29T11:05:15.598655
1658,43,2222.0,2025-12-29T11:05:15.598655
1658,925,3231.0,2025-12-29T11:05:15.598655
1769,813,1681.0,2025-12-29T11:05:15.598655
1876,43,2105.0,2025-12-29T11:05:15.598655
136,44,3545.0,2025-12-29T11:05:15.598655
136,620,2679.0,2025-12-29T11:05:15.598655
136,1344,1113.0,2025-12-29T11:05:15.598655
136,1762,3854.0,2025-12-29T11:05:15.598655
332,44,2856.0,2025-12-29T11:05:15.598655
332,209,4731.0,2025-12-29T11:05:15.598655
332,836,1316.0,2025-12-29T11:05:15.598655
332,1107,3564.0,2025-12-29T11:05:15.598655
332,1338,1386.0,2025-12-29T11:05:15.598655
535,44,983.0,2025-12-29T11:05:15.598655
535,140,3589.0,2025-12-29T11:05:15.598655
535,695,745.0,2025-12-29T11:05:15.598655
857,194,4357.0,2025-12-29T11:05:15.598655
916,613,2140.0,2025-12-29T11:05:15.598655
916,1265,1184.0,2025-12-29T11:05:15.598655
63,52,2605.0,2025-12-29T11:05:15.598655
399,45,1725.0,2025-12-29T11:05:15.598655
399,99,837.0,2025-12-29T11:05:15.598655
399,651,1328.0,2025-12-29T11:05:15.598655
399,1095,1877.0,2025-12-29T11:05:15.598655
399,1209,2872.0,2025-12-29T11:05:15.598655
455,45,495.0,2025-12-29T11:05:15.599650
455,769,1179.0,2025-12-29T11:05:15.599650
703,153,3146.0,2025-12-29T11:05:15.599650
728,45,626.0,2025-12-29T11:05:15.599650
1395,300,3556.0,2025-12-29T11:05:15.599650
1462,1349,3249.0,2025-12-29T11:05:15.599650
562,46,3493.0,2025-12-29T11:05:15.599650
562,422,3854.0,2025-12-29T11:05:15.599650
923,46,2314.0,2025-12-29T11:05:15.599650
1011,46,3475.0,2025-12-29T11:05:15.599650
1011,652,721.0,2025-12-29T11:05:15.599650
1064,46,4290.0,2025-12-29T11:05:15.599650
1064,1220,1367.0,2025-12-29T11:05:15.599650
1064,1105,2106.0,2025-12-29T11:05:15.599650
1196,426,4944.0,2025-12-29T11:05:15.599650
1211,139,2055.0,2025-12-29T11:05:15.599650
1294,46,1963.0,2025-12-29T11:05:15.599650
1583,1144,2575.0,2025-12-29T11:05:15.599650
1583,1588,4618.0,2025-12-29T11:05:15.599650
243,823,3549.0,2025-12-29T11:05:15.599650
243,1025,944.0,2025-12-29T11:05:15.599650
266,47,940.0,2025-12-29T11:05:15.599650
266,398,436.0,2025-12-29T11:05:15.599650
266,1502,827.0,2025-12-29T11:05:15.599650
962,384,3302.0,2025-12-29T11:05:15.599650
962,17,269.0,2025-12-29T11:05:15.599650
1099,1992,1848.0,2025-12-29T11:05:15.599650
1643,47,2847.0,2025-12-29T11:05:15.599650
1643,878,514.0,2025-12-29T11:05:15.599650
696,48,2604.0,2025-12-29T11:05:15.599650
696,777,3268.0,2025-12-29T11:05:15.599650
696,879,4065.0,2025-12-29T11:05:15.599650
704,48,2023.0,2025-12-29T11:05:15.599650
780,48,3847.0,2025-12-29T11:05:15.599650
780,1186,4777.0,2025-12-29T11:05:15.599650
780,1039,3128.0,2025-12-29T11:05:15.599650
1028,516,4968.0,2025-12-29T11:05:15.599650
1028,375,4065.0,2025-12-29T11:05:15.599650
1446,48,2150.0,2025-12-29T11:05:15.599650
1446,62,1493.0,2025-12-29T11:05:15.599650
1492,48,251.0,2025-12-29T11:05:15.599650
1492,790,4118.0,2025-12-29T11:05:15.599650
1532,676,4957.0,2025-12-29T11:05:15.599650
1532,893,3692.0,2025-12-29T11:05:15.599650
1849,339,2664.0,2025-12-29T11:05:15.599650
186,177,4217.0,2025-12-29T11:05:15.599650
186,750,2993.0,2025-12-29T11:05:15.599650
186,902,1083.0,2025-12-29T11:05:15.599650
186,1838,2695.0,2025-12-29T11:05:15.599650
186,17,3033.0,2025-12-29T11:05:15.599650
277,85,3810.0,2025-12-29T11:05:15.599650
277,381,157.0,2025-12-29T11:05:15.599650
277,829,4560.0,2025-12-29T11:05:15.599650
277,1988,1663.0,2025-12-29T11:05:15.599650
338,174,1941.0,2025-12-29T11:05:15.599650
338,1291,3602.0,2025-12-29T11:05:15.599650
338,1608,1354.0,2025-12-29T11:05:15.599650
338,1525,4830.0,2025-12-29T11:05:15.599650
364,358,1653.0,2025-12-29T11:05:15.599650
364,794,712.0,2025-12-29T11:05:15.599650
402,49,762.0,2025-12-29T11:05:15.599650
403,355,4437.0,2025-12-29T11:05:15.599650
407,152,1270.0,2025-12-29T11:05:15.599650
407,1484,4847.0,2025-12-29T11:05:15.599650
423,49,1400.0,2025-12-29T11:05:15.599650
423,523,2051.0,2025-12-29T11:05:15.599650
423,1914,4795.0,2025-12-29T11:05:15.599650
423,1544,1085.0,2025-12-29T11:05:15.599650
675,174,4325.0,2025-12-29T11:05:15.599650
707,49,2756.0,2025-12-29T11:05:15.599650
707,334,3126.0,2025-12-29T11:05:15.599650
707,1307,1266.0,2025-12-29T11:05:15.599650
707,1971,2077.0,2025-12-29T11:05:15.599650
731,422,4557.0,2025-12-29T11:05:15.599650
731,739,2384.0,2025-12-29T11:05:15.599650
755,49,4225.0,2025-12-29T11:05:15.599650
755,1038,4354.0,2025-12-29T11:05:15.599650
755,17,3836.0,2025-12-29T11:05:15.599650
755,1358,3933.0,2025-12-29T11:05:15.599650
763,49,3048.0,2025-12-29T11:05:15.599650
763,1766,2167.0,2025-12-29T11:05:15.599650
763,1883,4478.0,2025-12-29T11:05:15.599650
763,572,2169.0,2025-12-29T11:05:15.599650
763,1028,4848.0,2025-12-29T11:05:15.599650
812,49,1366.0,2025-12-29T11:05:15.599650
812,919,1975.0,2025-12-29T11:05:15.599650
812,1303,417.0,2025-12-29T11:05:15.599650
822,662,2474.0,2025-12-29T11:05:15.599650
822,1260,4596.0,2025-12-29T11:05:15.599650
822,1840,2056.0,2025-12-29T11:05:15.599650
1094,49,3858.0,2025-12-29T11:05:15.599650
1370,1414,2527.0,2025-12-29T11:05:15.599650
1370,1710,2311.0,2025-12-29T11:05:15.599650
1461,1466,2027.0,2025-12-29T11:05:15.599650
1591,49,4716.0,2025-12-29T11:05:15.599650
1618,61,854.0,2025-12-29T11:05:15.599650
1799,351,3933.0,2025-12-29T11:05:15.599650
1848,49,4736.0,2025-12-29T11:05:15.599650
1848,361,3259.0,2025-12-29T11:05:15.599650
1848,1259,1673.0,2025-12-29T11:05:15.599650
1899,250,4617.0,2025-12-29T11:05:15.599650
1941,1847,4812.0,2025-12-29T11:05:15.599650
1942,49,2796.0,2025-12-29T11:05:15.599650
66,50,3388.0,2025-12-29T11:05:15.599650
66,74,2370.0,2025-12-29T11:05:15.599650
66,184,4691.0,2025-12-29T11:05:15.599650
66,1188,2019.0,2025-12-29T11:05:15.599650
66,1514,121.0,2025-12-29T11:05:15.599650
145,50,2185.0,2025-12-29T11:05:15.599650
145,198,2625.0,2025-12-29T11:05:15.599650
145,308,4879.0,2025-12-29T11:05:15.599650
145,648,803.0,2025-12-29T11:05:15.599650
252,373,3796.0,2025-12-29T11:05:15.599650
252,1131,4012.0,2025-12-29T11:05:15.599650
252,1232,3702.0,2025-12-29T11:05:15.599650
252,1544,1449.0,2025-12-29T11:05:15.599650
395,50,3948.0,2025-12-29T11:05:15.599650
395,158,839.0,2025-12-29T11:05:15.599650
395,851,2807.0,2025-12-29T11:05:15.599650
395,1204,484.0,2025-12-29T11:05:15.599650
589,545,4269.0,2025-12-29T11:05:15.599650
589,742,594.0,2025-12-29T11:05:15.599650
589,1083,2326.0,2025-12-29T11:05:15.599650
589,1028,4782.0,2025-12-29T11:05:15.599650
672,569,2786.0,2025-12-29T11:05:15.599650
672,1137,1666.0,2025-12-29T11:05:15.599650
672,1506,387.0,2025-12-29T11:05:15.599650
748,675,4043.0,2025-12-29T11:05:15.599650
863,50,1027.0,2025-12-29T11:05:15.599650
863,54,941.0,2025-12-29T11:05:15.599650
863,1837,241.0,2025-12-29T11:05:15.599650
1435,50,3997.0,2025-12-29T11:05:15.599650
1435,495,4244.0,2025-12-29T11:05:15.599650
1435,1502,2019.0,2025-12-29T11:05:15.599650
1463,50,2354.0,2025-12-29T11:05:15.599650
1463,340,1318.0,2025-12-29T11:05:15.599650
1735,50,3336.0,2025-12-29T11:05:15.599650
1735,1193,1949.0,2025-12-29T11:05:15.599650
1735,1866,2281.0,2025-12-29T11:05:15.599650
1735,1964,3328.0,2025-12-29T11:05:15.599650
1879,50,503.0,2025-12-29T11:05:15.599650
1879,140,3165.0,2025-12-29T11:05:15.599650
1947,50,207.0,2025-12-29T11:05:15.599650
1947,841,302.0,2025-12-29T11:05:15.599650
1947,1518,4359.0,2025-12-29T11:05:15.599650
162,69,3718.0,2025-12-29T11:05:15.599650
162,880,2262.0,2025-12-29T11:05:15.599650
421,52,4787.0,2025-12-29T11:05:15.599650
421,571,2186.0,2025-12-29T11:05:15.599650
468,52,4535.0,2025-12-29T11:05:15.599650
559,331,1165.0,2025-12-29T11:05:15.599650
301,132,1047.0,2025-12-29T11:05:15.599650
301,1215,1435.0,2025-12-29T11:05:15.599650
301,1720,1567.0,2025-12-29T11:05:15.599650
669,53,3064.0,2025-12-29T11:05:15.599650
669,343,3718.0,2025-12-29T11:05:15.599650
534,92,543.0,2025-12-29T11:05:15.599650
534,989,3537.0,2025-12-29T11:05:15.599650
534,1964,2022.0,2025-12-29T11:05:15.599650
743,1071,2012.0,2025-12-29T11:05:15.599650
743,1822,1949.0,2025-12-29T11:05:15.599650
1055,155,2507.0,2025-12-29T11:05:15.599650
1055,1712,2645.0,2025-12-29T11:05:15.599650
1055,905,4609.0,2025-12-29T11:05:15.599650
1074,54,1474.0,2025-12-29T11:05:15.599650
1074,1891,2788.0,2025-12-29T11:05:15.599650
185,55,3395.0,2025-12-29T11:05:15.599650
185,89,1785.0,2025-12-29T11:05:15.599650
185,1505,4950.0,2025-12-29T11:05:15.599650
208,176,2256.0,2025-12-29T11:05:15.599650
208,1332,2701.0,2025-12-29T11:05:15.599650
256,55,810.0,2025-12-29T11:05:15.599650
256,238,1658.0,2025-12-29T11:05:15.599650
256,1038,4782.0,2025-12-29T11:05:15.599650
686,131,324.0,2025-12-29T11:05:15.599650
686,1847,240.0,2025-12-29T11:05:15.599650
765,88,4004.0,2025-12-29T11:05:15.599650
874,55,1358.0,2025-12-29T11:05:15.599650
874,362,2669.0,2025-12-29T11:05:15.599650
874,1050,3406.0,2025-12-29T11:05:15.599650
874,1028,406.0,2025-12-29T11:05:15.599650
1002,55,4795.0,2025-12-29T11:05:15.599650
1002,368,2301.0,2025-12-29T11:05:15.599650
1002,1914,451.0,2025-12-29T11:05:15.599650
1087,55,4284.0,2025-12-29T11:05:15.599650
1364,55,2425.0,2025-12-29T11:05:15.599650
1364,1967,3989.0,2025-12-29T11:05:15.599650
1505,55,2828.0,2025-12-29T11:05:15.599650
1505,1039,3076.0,2025-12-29T11:05:15.599650
169,139,4193.0,2025-12-29T11:05:15.599650
169,336,3394.0,2025-12-29T11:05:15.599650
169,1284,1604.0,2025-12-29T11:05:15.599650
169,1350,2879.0,2025-12-29T11:05:15.599650
263,273,452.0,2025-12-29T11:05:15.599650
263,573,4180.0,2025-12-29T11:05:15.599650
263,878,839.0,2025-12-29T11:05:15.599650
263,1205,1062.0,2025-12-29T11:05:15.599650
263,1375,3526.0,2025-12-29T11:05:15.599650
263,1910,2729.0,2025-12-29T11:05:15.599650
287,56,1629.0,2025-12-29T11:05:15.599650
287,219,2050.0,2025-12-29T11:05:15.599650
287,456,748.0,2025-12-29T11:05:15.599650
287,583,1300.0,2025-12-29T11:05:15.599650
721,895,2465.0,2025-12-29T11:05:15.599650
721,1052,3646.0,2025-12-29T11:05:15.599650
721,1663,3119.0,2025-12-29T11:05:15.599650
960,56,3120.0,2025-12-29T11:05:15.599650
960,1249,4199.0,2025-12-29T11:05:15.599650
1182,56,1371.0,2025-12-29T11:05:15.599650
1182,376,4225.0,2025-12-29T11:05:15.599650
1224,56,385.0,2025-12-29T11:05:15.599650
1224,498,4622.0,2025-12-29T11:05:15.599650
1224,1507,4366.0,2025-12-29T11:05:15.599650
1383,56,2567.0,2025-12-29T11:05:15.599650
1557,937,2132.0,2025-12-29T11:05:15.599650
1702,56,1517.0,2025-12-29T11:05:15.599650
1702,1263,2670.0,2025-12-29T11:05:15.599650
1800,1481,894.0,2025-12-29T11:05:15.599650
1819,56,2869.0,2025-12-29T11:05:15.599650
1819,1498,2670.0,2025-12-29T11:05:15.599650
1828,56,3297.0,2025-12-29T11:05:15.599650
1828,1379,1546.0,2025-12-29T11:05:15.600650
94,57,3304.0,2025-12-29T11:05:15.600650
94,87,2280.0,2025-12-29T11:05:15.600650
94,111,2048.0,2025-12-29T11:05:15.600650
94,1154,775.0,2025-12-29T11:05:15.600650
94,1306,4283.0,2025-12-29T11:05:15.600650
94,1039,4014.0,2025-12-29T11:05:15.600650
531,112,4321.0,2025-12-29T11:05:15.600650
531,1581,4233.0,2025-12-29T11:05:15.600650
1189,58,2031.0,2025-12-29T11:05:15.600650
1189,392,1409.0,2025-12-29T11:05:15.600650
843,1755,658.0,2025-12-29T11:05:15.600650
355,312,4641.0,2025-12-29T11:05:15.600650
355,362,505.0,2025-12-29T11:05:15.600650
355,601,1407.0,2025-12-29T11:05:15.600650
355,735,922.0,2025-12-29T11:05:15.600650
355,1078,897.0,2025-12-29T11:05:15.600650
355,1239,3393.0,2025-12-29T11:05:15.600650
355,1755,1159.0,2025-12-29T11:05:15.600650
355,1839,4090.0,2025-12-29T11:05:15.600650
489,219,2543.0,2025-12-29T11:05:15.600650
489,1958,3279.0,2025-12-29T11:05:15.600650
489,746,626.0,2025-12-29T11:05:15.600650
557,497,2053.0,2025-12-29T11:05:15.600650
557,1920,518.0,2025-12-29T11:05:15.600650
557,1797,4619.0,2025-12-29T11:05:15.600650
775,60,2260.0,2025-12-29T11:05:15.600650
1221,60,2824.0,2025-12-29T11:05:15.600650
1221,827,3854.0,2025-12-29T11:05:15.600650
1624,82,894.0,2025-12-29T11:05:15.600650
1624,1607,443.0,2025-12-29T11:05:15.600650
1624,152,3455.0,2025-12-29T11:05:15.600650
1638,1259,4929.0,2025-12-29T11:05:15.600650
1638,1901,2747.0,2025-12-29T11:05:15.600650
120,528,1960.0,2025-12-29T11:05:15.600650
120,1948,3892.0,2025-12-29T11:05:15.600650
132,61,3936.0,2025-12-29T11:05:15.600650
308,584,2004.0,2025-12-29T11:05:15.600650
308,1291,2827.0,2025-12-29T11:05:15.600650
308,1544,4052.0,2025-12-29T11:05:15.600650
601,1259,408.0,2025-12-29T11:05:15.600650
706,61,4467.0,2025-12-29T11:05:15.600650
706,563,468.0,2025-12-29T11:05:15.600650
1496,61,3870.0,2025-12-29T11:05:15.600650
1496,1866,4288.0,2025-12-29T11:05:15.600650
1710,61,3771.0,2025-12-29T11:05:15.600650
1710,384,905.0,2025-12-29T11:05:15.600650
1846,61,1951.0,2025-12-29T11:05:15.600650
1846,140,600.0,2025-12-29T11:05:15.600650
323,62,1049.0,2025-12-29T11:05:15.600650
456,926,418.0,2025-12-29T11:05:15.600650
456,1581,2027.0,2025-12-29T11:05:15.600650
659,1181,698.0,2025-12-29T11:05:15.600650
986,62,1477.0,2025-12-29T11:05:15.600650
986,126,2001.0,2025-12-29T11:05:15.600650
986,1105,2286.0,2025-12-29T11:05:15.600650
1110,62,1567.0,2025-12-29T11:05:15.600650
1110,87,2222.0,2025-12-29T11:05:15.600650
1480,62,2475.0,2025-12-29T11:05:15.600650
1480,1601,1420.0,2025-12-29T11:05:15.600650
1480,1351,4882.0,2025-12-29T11:05:15.600650
366,63,2565.0,2025-12-29T11:05:15.600650
366,111,376.0,2025-12-29T11:05:15.600650
419,63,1240.0,2025-12-29T11:05:15.600650
419,112,1441.0,2025-12-29T11:05:15.600650
419,1124,528.0,2025-12-29T11:05:15.600650
419,1193,1197.0,2025-12-29T11:05:15.600650
419,1847,4878.0,2025-12-29T11:05:15.600650
307,72,657.0,2025-12-29T11:05:15.600650
307,429,4485.0,2025-12-29T11:05:15.600650
307,1356,473.0,2025-12-29T11:05:15.600650
209,172,2510.0,2025-12-29T11:05:15.600650
209,268,552.0,2025-12-29T11:05:15.600650
209,1442,178.0,2025-12-29T11:05:15.600650
261,65,973.0,2025-12-29T11:05:15.600650
261,262,978.0,2025-12-29T11:05:15.600650
261,1013,2420.0,2025-12-29T11:05:15.600650
261,1718,4575.0,2025-12-29T11:05:15.600650
270,65,4014.0,2025-12-29T11:05:15.600650
270,430,4190.0,2025-12-29T11:05:15.600650
371,333,439.0,2025-12-29T11:05:15.600650
371,1046,273.0,2025-12-29T11:05:15.600650
371,82,424.0,2025-12-29T11:05:15.600650
500,65,3402.0,2025-12-29T11:05:15.600650
714,65,4602.0,2025-12-29T11:05:15.600650
714,295,3033.0,2025-12-29T11:05:15.600650
714,973,4081.0,2025-12-29T11:05:15.600650
714,1636,4550.0,2025-12-29T11:05:15.600650
1058,65,3203.0,2025-12-29T11:05:15.600650
1058,78,3117.0,2025-12-29T11:05:15.600650
1058,1755,391.0,2025-12-29T11:05:15.600650
1058,1006,4896.0,2025-12-29T11:05:15.600650
1317,65,1592.0,2025-12-29T11:05:15.600650
1441,65,512.0,2025-12-29T11:05:15.600650
184,1787,2282.0,2025-12-29T11:05:15.600650
435,66,785.0,2025-12-29T11:05:15.600650
435,1296,3461.0,2025-12-29T11:05:15.600650
435,1601,2336.0,2025-12-29T11:05:15.600650
439,66,3514.0,2025-12-29T11:05:15.600650
439,85,4587.0,2025-12-29T11:05:15.600650
643,66,3508.0,2025-12-29T11:05:15.600650
643,1633,329.0,2025-12-29T11:05:15.600650
732,66,4846.0,2025-12-29T11:05:15.600650
732,245,1092.0,2025-12-29T11:05:15.600650
732,1106,3432.0,2025-12-29T11:05:15.600650
1310,66,3037.0,2025-12-29T11:05:15.600650
1310,589,4016.0,2025-12-29T11:05:15.600650
1398,66,4543.0,2025-12-29T11:05:15.600650
1398,194,463.0,2025-12-29T11:05:15.600650
1398,152,1683.0,2025-12-29T11:05:15.600650
1445,66,4020.0,2025-12-29T11:05:15.600650
1445,1332,478.0,2025-12-29T11:05:15.600650
823,67,2260.0,2025-12-29T11:05:15.600650
1329,67,2230.0,2025-12-29T11:05:15.600650
1607,865,4848.0,2025-12-29T11:05:15.600650
1755,1484,3413.0,2025-12-29T11:05:15.600650
1755,1351,1528.0,2025-12-29T11:05:15.600650
1755,902,3319.0,2025-12-29T11:05:15.600650
160,68,173.0,2025-12-29T11:05:15.600650
160,82,4469.0,2025-12-29T11:05:15.600650
160,212,574.0,2025-12-29T11:05:15.600650
160,278,1859.0,2025-12-29T11:05:15.600650
160,906,1204.0,2025-12-29T11:05:15.600650
160,1047,1460.0,2025-12-29T11:05:15.600650
160,1859,4615.0,2025-12-29T11:05:15.600650
160,1259,406.0,2025-12-29T11:05:15.600650
262,152,581.0,2025-12-29T11:05:15.600650
596,1081,2075.0,2025-12-29T11:05:15.600650
737,68,653.0,2025-12-29T11:05:15.600650
737,1236,4657.0,2025-12-29T11:05:15.600650
737,878,1786.0,2025-12-29T11:05:15.600650
737,1200,1732.0,2025-12-29T11:05:15.600650
852,475,4063.0,2025-12-29T11:05:15.600650
1072,1351,1790.0,2025-12-29T11:05:15.600650
1072,1967,4734.0,2025-12-29T11:05:15.600650
1135,68,598.0,2025-12-29T11:05:15.600650
1287,231,1486.0,2025-12-29T11:05:15.600650
1397,68,1302.0,2025-12-29T11:05:15.600650
1397,355,560.0,2025-12-29T11:05:15.600650
1397,85,4011.0,2025-12-29T11:05:15.600650
1672,77,765.0,2025-12-29T11:05:15.600650
1893,68,2554.0,2025-12-29T11:05:15.600650
1893,1182,3237.0,2025-12-29T11:05:15.600650
100,69,2109.0,2025-12-29T11:05:15.600650
100,251,520.0,2025-12-29T11:05:15.600650
100,420,700.0,2025-12-29T11:05:15.600650
100,520,4489.0,2025-12-29T11:05:15.600650
100,670,3991.0,2025-12-29T11:05:15.600650
100,726,857.0,2025-12-29T11:05:15.600650
100,1480,3006.0,2025-12-29T11:05:15.600650
100,1539,2222.0,2025-12-29T11:05:15.600650
100,1972,1130.0,2025-12-29T11:05:15.600650
100,1200,1099.0,2025-12-29T11:05:15.600650
170,69,1004.0,2025-12-29T11:05:15.600650
170,631,2456.0,2025-12-29T11:05:15.600650
170,1328,754.0,2025-12-29T11:05:15.600650
170,1766,3972.0,2025-12-29T11:05:15.600650
187,1683,2649.0,2025-12-29T11:05:15.600650
244,1317,165.0,2025-12-29T11:05:15.600650
279,458,3255.0,2025-12-29T11:05:15.600650
343,69,1223.0,2025-12-29T11:05:15.600650
343,856,4876.0,2025-12-29T11:05:15.600650
343,1882,2895.0,2025-12-29T11:05:15.600650
521,844,660.0,2025-12-29T11:05:15.600650
521,909,2141.0,2025-12-29T11:05:15.600650
521,1007,3520.0,2025-12-29T11:05:15.600650
521,1008,761.0,2025-12-29T11:05:15.600650
521,1726,4437.0,2025-12-29T11:05:15.600650
521,1834,4263.0,2025-12-29T11:05:15.600650
701,69,2420.0,2025-12-29T11:05:15.600650
883,1579,2256.0,2025-12-29T11:05:15.600650
